annual_income,credit_score,employment_length,loan_amount,loan_term,interest_rate,home_ownership,purpose,previous_defaults,open_credit_lines,debt_to_income,default
106600.0,588,0.0,7300.0,36,16.81,RENT,debt_consolidation,0,9,,0
41000.0,698,5.0,4500.0,60,14.77,RENT,medical,0,9,24.4,0
54200.0,583,20.0,6700.0,36,14.99,MORTGAGE,major_purchase,0,3,27.3,0
74600.0,764,5.0,18700.0,36,13.67,OWN,credit_card,0,9,30.3,0
25900.0,669,2.0,10100.0,36,16.71,MORTGAGE,major_purchase,0,6,39.5,0
22200.0,758,0.0,11500.0,60,17.79,RENT,home_improvement,0,7,65.0,0
24700.0,649,3.0,6500.0,60,18.15,OWN,credit_card,0,8,37.2,0
86500.0,697,15.0,11300.0,36,14.19,MORTGAGE,other,0,14,34.0,0
38200.0,694,20.0,6600.0,36,13.09,RENT,debt_consolidation,0,5,27.0,0
155000.0,677,20.0,7100.0,36,14.17,RENT,other,0,11,24.6,0
38000.0,652,10.0,8900.0,36,14.5,MORTGAGE,debt_consolidation,0,8,30.8,0
53300.0,706,5.0,13700.0,60,14.36,RENT,credit_card,1,4,38.5,0
98100.0,620,7.0,14400.0,36,16.32,RENT,debt_consolidation,0,15,16.9,0
120900.0,601,5.0,14600.0,36,16.11,MORTGAGE,debt_consolidation,0,10,14.3,0
124000.0,761,7.0,4900.0,36,9.23,RENT,home_improvement,0,12,24.6,0
84400.0,727,4.0,10900.0,36,12.27,RENT,debt_consolidation,0,10,20.4,0
77700.0,684,7.0,9900.0,60,17.01,MORTGAGE,other,2,10,,0
64000.0,788,1.0,5100.0,36,11.51,MORTGAGE,debt_consolidation,0,10,16.3,0
69600.0,663,2.0,11000.0,36,13.73,RENT,debt_consolidation,0,14,22.4,0
38300.0,766,10.0,9700.0,36,16.41,RENT,medical,3,9,42.8,0
33900.0,691,15.0,14100.0,36,13.79,MORTGAGE,major_purchase,0,7,40.9,1
48900.0,613,5.0,11400.0,36,16.47,RENT,home_improvement,0,9,35.7,1
45400.0,800,0.0,8300.0,60,11.65,MORTGAGE,debt_consolidation,0,7,23.0,0
40000.0,744,15.0,17400.0,36,16.58,OWN,major_purchase,1,6,59.7,0
67100.0,672,7.0,3600.0,36,10.73,MORTGAGE,credit_card,0,14,2.9,0
75300.0,727,4.0,10600.0,60,11.59,RENT,other,0,7,27.5,0
51000.0,654,7.0,4500.0,36,16.26,RENT,home_improvement,2,7,21.1,0
95300.0,734,4.0,6900.0,36,11.52,RENT,major_purchase,0,7,13.1,0
29300.0,525,4.0,14200.0,36,20.07,RENT,small_business,0,12,52.8,1
44900.0,614,15.0,5800.0,36,14.22,RENT,home_improvement,0,2,26.8,0
35500.0,744,1.0,5400.0,36,9.27,RENT,small_business,0,9,24.8,0
21200.0,664,1.0,36000.0,36,18.97,OWN,home_improvement,1,8,65.0,1
47200.0,693,0.0,5500.0,36,15.55,OWN,debt_consolidation,0,9,8.1,0
46400.0,592,3.0,25000.0,36,20.57,MORTGAGE,debt_consolidation,0,5,65.0,0
96900.0,800,1.0,10000.0,36,11.27,RENT,debt_consolidation,1,4,11.1,0
65100.0,757,2.0,8400.0,36,10.47,MORTGAGE,small_business,0,7,21.2,0
30900.0,667,0.0,14500.0,36,18.54,RENT,home_improvement,0,10,48.8,1
112900.0,654,2.0,21300.0,60,16.2,RENT,home_improvement,0,6,31.1,0
84900.0,747,3.0,6200.0,60,14.13,RENT,medical,0,11,11.5,0
63700.0,809,0.0,8500.0,36,14.2,MORTGAGE,credit_card,0,6,36.8,0
44300.0,742,7.0,16700.0,60,15.52,RENT,debt_consolidation,1,8,47.0,0
31800.0,821,5.0,12600.0,36,12.66,RENT,debt_consolidation,0,7,41.4,0
41500.0,620,1.0,19000.0,60,17.36,RENT,debt_consolidation,0,15,50.7,0
80000.0,627,7.0,14200.0,36,16.12,MORTGAGE,debt_consolidation,0,6,25.9,0
114500.0,603,20.0,27000.0,36,14.92,RENT,debt_consolidation,0,12,35.4,0
98200.0,709,20.0,12000.0,60,17.99,RENT,home_improvement,1,11,28.4,0
39300.0,691,0.0,12200.0,60,16.98,MORTGAGE,debt_consolidation,1,10,36.9,0
29600.0,670,10.0,12800.0,36,14.26,RENT,debt_consolidation,0,3,46.3,1
52200.0,733,3.0,10200.0,60,15.24,MORTGAGE,other,1,9,36.6,0
22100.0,760,0.0,16700.0,36,15.0,RENT,other,0,17,65.0,1
56700.0,581,3.0,12300.0,36,15.92,MORTGAGE,home_improvement,0,16,41.4,0
45900.0,641,3.0,16200.0,36,18.5,MORTGAGE,debt_consolidation,2,7,44.6,0
39700.0,733,5.0,17500.0,36,16.53,MORTGAGE,major_purchase,2,4,49.3,0
23900.0,650,7.0,13600.0,60,20.21,RENT,credit_card,0,4,61.6,0
61800.0,628,10.0,14100.0,60,20.3,MORTGAGE,debt_consolidation,0,6,27.8,1
38600.0,746,2.0,6600.0,36,11.06,OWN,home_improvement,0,12,32.4,0
29000.0,596,3.0,8300.0,36,17.82,MORTGAGE,debt_consolidation,0,10,38.3,0
15000.0,660,3.0,16700.0,60,18.78,OWN,other,0,11,65.0,1
48400.0,701,3.0,22300.0,36,16.12,OWN,major_purchase,0,10,,0
108800.0,643,20.0,4100.0,36,14.61,MORTGAGE,debt_consolidation,0,9,15.7,0
103500.0,731,10.0,8200.0,36,14.35,RENT,credit_card,0,11,9.6,0
39900.0,643,20.0,11100.0,36,16.09,MORTGAGE,credit_card,1,11,30.4,0
37400.0,772,7.0,7000.0,60,15.08,MORTGAGE,medical,0,11,26.9,0
60500.0,672,4.0,7200.0,36,15.98,MORTGAGE,credit_card,0,9,26.0,0
31300.0,724,4.0,13900.0,36,13.05,MORTGAGE,debt_consolidation,0,17,51.5,0
56200.0,728,5.0,24100.0,60,19.84,MORTGAGE,debt_consolidation,2,6,58.0,1
69200.0,639,4.0,4000.0,36,11.41,MORTGAGE,debt_consolidation,0,15,12.6,0
85100.0,547,10.0,10000.0,36,17.03,RENT,other,0,8,20.5,0
46900.0,703,4.0,13800.0,36,15.7,RENT,other,1,9,37.7,0
44700.0,685,3.0,16200.0,36,14.69,OWN,debt_consolidation,0,5,51.1,1
33000.0,716,10.0,12800.0,60,15.04,OWN,debt_consolidation,0,10,49.4,0
33800.0,665,15.0,26400.0,36,17.33,MORTGAGE,credit_card,0,5,,1
44300.0,652,4.0,11100.0,60,17.79,RENT,major_purchase,2,8,35.6,0
57800.0,811,,21100.0,36,12.95,RENT,debt_consolidation,0,6,48.1,0
73900.0,584,0.0,7900.0,36,14.73,RENT,credit_card,1,8,16.2,1
34200.0,728,5.0,11300.0,36,14.46,RENT,debt_consolidation,0,13,49.2,0
96000.0,643,0.0,6000.0,60,13.99,RENT,debt_consolidation,0,14,10.3,0
43400.0,658,0.0,17200.0,36,16.6,RENT,small_business,0,7,49.1,0
48600.0,659,7.0,10300.0,36,17.14,RENT,credit_card,1,12,32.8,0
35000.0,628,3.0,13100.0,36,17.2,MORTGAGE,credit_card,0,9,49.5,0
16500.0,717,10.0,9400.0,36,17.14,OWN,major_purchase,0,4,65.0,0
73000.0,770,15.0,14700.0,36,12.91,RENT,major_purchase,0,11,31.0,0
68300.0,711,1.0,13300.0,36,12.62,MORTGAGE,debt_consolidation,0,10,22.8,0
43200.0,687,10.0,6700.0,60,15.15,OWN,credit_card,0,8,28.1,0
50500.0,616,5.0,6800.0,60,16.44,OWN,medical,0,10,24.5,0
61800.0,714,1.0,10800.0,36,12.13,RENT,credit_card,0,7,28.4,0
24300.0,820,7.0,15200.0,36,13.12,RENT,home_improvement,0,7,65.0,0
38600.0,655,7.0,27800.0,36,17.42,RENT,debt_consolidation,0,8,65.0,1
70100.0,656,,12700.0,36,16.48,RENT,debt_consolidation,0,8,29.4,0
27900.0,644,15.0,18100.0,36,18.33,MORTGAGE,debt_consolidation,0,12,65.0,1
55900.0,648,5.0,4900.0,36,12.84,RENT,credit_card,0,4,10.2,0
26600.0,502,20.0,29900.0,60,26.27,MORTGAGE,credit_card,0,13,65.0,1
60500.0,706,5.0,14800.0,36,12.63,RENT,medical,0,8,37.2,0
48200.0,625,1.0,10700.0,36,14.57,MORTGAGE,credit_card,0,13,26.6,0
23700.0,575,5.0,10100.0,60,24.52,RENT,home_improvement,1,15,55.3,1
82800.0,729,2.0,6300.0,60,13.17,MORTGAGE,small_business,0,11,14.9,1
35200.0,610,7.0,7300.0,36,14.81,MORTGAGE,credit_card,0,9,31.9,1
34000.0,658,7.0,28400.0,36,18.91,MORTGAGE,major_purchase,2,7,,1
53700.0,775,4.0,6700.0,36,9.75,RENT,major_purchase,0,13,19.2,0
82200.0,588,1.0,6600.0,36,18.47,RENT,credit_card,2,9,30.0,1
31000.0,580,4.0,7700.0,60,18.15,RENT,debt_consolidation,0,7,33.9,0
50400.0,698,1.0,6000.0,60,14.87,MORTGAGE,other,0,7,22.4,0
59500.0,755,7.0,11000.0,60,14.42,RENT,home_improvement,0,7,19.2,0
67000.0,578,10.0,18900.0,36,14.01,MORTGAGE,small_business,0,7,31.1,0
53100.0,706,20.0,8100.0,36,13.47,RENT,small_business,0,13,11.7,0
41600.0,718,1.0,5500.0,36,13.33,RENT,home_improvement,0,12,25.0,0
33800.0,546,5.0,12700.0,36,18.51,MORTGAGE,credit_card,0,9,41.4,1
51000.0,732,5.0,10600.0,36,11.38,RENT,other,0,13,29.3,0
30300.0,737,15.0,18100.0,36,16.65,RENT,small_business,0,15,65.0,1
15000.0,660,7.0,8700.0,36,19.76,MORTGAGE,medical,1,7,65.0,1
59700.0,761,1.0,9600.0,36,11.06,MORTGAGE,credit_card,0,11,11.5,0
73600.0,754,4.0,10200.0,36,10.16,RENT,other,0,9,13.8,0
16900.0,687,7.0,11400.0,36,16.12,RENT,small_business,1,7,65.0,1
31100.0,651,7.0,9000.0,36,13.57,MORTGAGE,small_business,0,17,,0
64800.0,617,15.0,8300.0,36,15.47,OWN,debt_consolidation,2,6,23.6,0
123700.0,678,2.0,4300.0,36,13.4,RENT,home_improvement,0,11,15.7,0
49500.0,717,20.0,8200.0,60,13.57,MORTGAGE,debt_consolidation,1,11,18.6,0
35300.0,659,0.0,15600.0,36,17.61,OWN,home_improvement,0,7,51.1,1
45100.0,537,20.0,16700.0,60,18.38,MORTGAGE,credit_card,0,10,45.1,0
91000.0,762,15.0,8600.0,60,14.28,RENT,debt_consolidation,1,8,18.4,0
36700.0,692,7.0,20900.0,36,18.49,MORTGAGE,credit_card,1,7,64.7,0
34200.0,655,10.0,10800.0,36,14.68,RENT,credit_card,0,9,33.2,0
39400.0,736,0.0,5600.0,36,15.07,RENT,major_purchase,0,5,25.1,0
31900.0,779,0.0,4800.0,36,9.55,RENT,credit_card,0,8,14.7,0
51800.0,498,1.0,20100.0,36,21.43,RENT,credit_card,0,13,47.1,1
101800.0,708,1.0,9100.0,60,11.71,RENT,small_business,0,14,10.4,0
56700.0,587,5.0,6000.0,36,14.38,MORTGAGE,home_improvement,0,13,22.1,0
43800.0,712,2.0,3500.0,60,13.29,OWN,other,0,11,13.4,0
43000.0,688,15.0,9000.0,60,13.41,RENT,credit_card,0,9,36.0,0
24300.0,721,4.0,13400.0,36,16.06,RENT,small_business,0,7,65.0,0
72900.0,648,7.0,7700.0,36,11.77,MORTGAGE,debt_consolidation,0,9,6.3,0
47300.0,558,7.0,6500.0,36,19.32,MORTGAGE,major_purchase,0,9,32.5,0
45200.0,651,3.0,8300.0,36,14.52,MORTGAGE,major_purchase,0,12,28.0,0
206300.0,706,2.0,20400.0,36,12.43,MORTGAGE,small_business,0,10,20.5,0
56100.0,746,3.0,5500.0,60,13.32,OWN,debt_consolidation,0,7,16.4,0
35000.0,604,10.0,7900.0,36,15.43,RENT,other,0,8,36.8,0
40500.0,747,5.0,20000.0,36,13.42,RENT,other,0,11,56.2,0
82200.0,638,2.0,14000.0,60,14.4,RENT,credit_card,0,7,21.3,1
51600.0,704,10.0,12000.0,36,11.16,MORTGAGE,home_improvement,0,9,31.8,0
25700.0,647,0.0,7900.0,36,13.88,OWN,medical,0,6,35.4,0
74100.0,692,7.0,11100.0,36,11.23,OWN,credit_card,0,6,29.0,0
36300.0,738,4.0,8400.0,36,10.43,OWN,home_improvement,0,8,29.0,0
113900.0,600,10.0,7100.0,60,20.48,RENT,home_improvement,2,9,31.4,0
79700.0,636,15.0,6400.0,60,15.78,MORTGAGE,home_improvement,0,4,20.8,0
40100.0,692,10.0,16200.0,36,13.23,RENT,home_improvement,0,12,50.9,0
87200.0,836,4.0,10600.0,36,10.67,OWN,credit_card,0,12,17.5,0
50500.0,624,1.0,12800.0,36,14.92,RENT,credit_card,0,9,34.4,0
72000.0,813,10.0,11800.0,60,11.31,RENT,medical,0,9,26.1,0
61000.0,810,4.0,13600.0,36,12.17,MORTGAGE,medical,0,13,25.4,0
33500.0,674,0.0,9600.0,36,14.17,MORTGAGE,major_purchase,0,5,40.3,0
36700.0,661,7.0,8600.0,36,13.02,MORTGAGE,credit_card,0,8,32.8,0
77900.0,635,3.0,7300.0,60,12.36,RENT,major_purchase,0,12,16.3,0
42200.0,676,0.0,5400.0,36,12.69,OWN,credit_card,0,4,19.0,0
40900.0,589,15.0,6200.0,36,14.65,MORTGAGE,home_improvement,0,6,13.1,0
31900.0,675,5.0,9100.0,60,20.21,MORTGAGE,credit_card,1,8,52.5,0
59300.0,777,3.0,4900.0,36,12.07,MORTGAGE,debt_consolidation,0,9,16.6,0
124000.0,640,7.0,5500.0,36,15.66,MORTGAGE,credit_card,0,12,12.2,0
30300.0,664,15.0,18400.0,36,19.36,RENT,major_purchase,1,6,65.0,0
49600.0,569,0.0,12200.0,60,17.56,RENT,other,0,5,37.3,0
92500.0,704,7.0,8700.0,36,11.96,MORTGAGE,debt_consolidation,0,4,13.9,0
47300.0,697,10.0,34100.0,36,15.12,MORTGAGE,credit_card,1,11,65.0,0
60100.0,684,2.0,4800.0,36,13.78,RENT,credit_card,0,10,22.4,0
30400.0,666,5.0,17800.0,60,19.76,RENT,credit_card,0,13,59.2,0
59400.0,661,1.0,10300.0,36,16.45,MORTGAGE,other,0,4,29.4,0
45100.0,713,10.0,16200.0,36,15.97,RENT,credit_card,0,8,54.5,1
76400.0,678,10.0,11600.0,36,14.75,RENT,major_purchase,1,9,30.7,0
83600.0,700,1.0,4300.0,36,13.28,OWN,home_improvement,0,4,21.4,0
157200.0,694,10.0,11500.0,60,14.28,RENT,debt_consolidation,0,13,6.5,0
63600.0,753,10.0,12900.0,36,14.33,RENT,small_business,0,8,24.6,0
56800.0,724,3.0,3700.0,60,10.91,MORTGAGE,home_improvement,0,16,15.0,0
53500.0,693,7.0,28900.0,60,16.17,MORTGAGE,small_business,0,4,65.0,0
41800.0,779,0.0,12800.0,60,11.13,RENT,debt_consolidation,0,11,32.8,0
57100.0,707,15.0,15300.0,36,10.31,OWN,debt_consolidation,0,11,29.6,0
42900.0,765,5.0,6100.0,36,14.24,MORTGAGE,major_purchase,2,12,33.5,0
52900.0,719,7.0,15400.0,36,12.79,RENT,credit_card,0,14,40.9,0
88700.0,560,7.0,18900.0,60,19.75,RENT,other,0,4,33.6,0
31200.0,765,5.0,12400.0,60,15.07,MORTGAGE,credit_card,0,11,52.0,0
81900.0,689,15.0,10900.0,36,11.47,RENT,debt_consolidation,0,8,17.3,0
88700.0,677,7.0,7000.0,60,11.45,OWN,small_business,0,12,17.3,0
46500.0,698,15.0,9800.0,60,13.83,RENT,credit_card,0,6,25.7,0
18900.0,658,5.0,8500.0,60,18.28,MORTGAGE,debt_consolidation,0,4,55.8,0
37300.0,695,1.0,14600.0,36,16.56,MORTGAGE,debt_consolidation,0,6,47.9,0
87900.0,642,15.0,7200.0,60,15.55,MORTGAGE,debt_consolidation,0,7,,0
48500.0,763,7.0,14500.0,60,16.92,RENT,debt_consolidation,1,7,48.6,0
31300.0,673,7.0,7200.0,36,16.32,MORTGAGE,home_improvement,0,10,33.2,0
39100.0,655,20.0,9600.0,60,16.58,RENT,major_purchase,0,2,32.7,0
71600.0,620,0.0,14900.0,36,13.77,MORTGAGE,debt_consolidation,0,12,31.2,0
62700.0,697,4.0,7700.0,36,14.54,MORTGAGE,small_business,1,12,18.1,0
44000.0,692,2.0,15100.0,60,17.87,RENT,medical,0,8,47.1,1
41600.0,705,7.0,14400.0,36,15.75,MORTGAGE,home_improvement,1,10,49.5,0
41100.0,613,10.0,9600.0,60,18.57,RENT,major_purchase,1,7,36.6,0
32400.0,576,20.0,19600.0,36,20.67,RENT,debt_consolidation,1,6,65.0,1
101400.0,721,4.0,11400.0,36,10.71,MORTGAGE,debt_consolidation,0,8,1.6,0
42400.0,777,10.0,19000.0,36,14.77,RENT,credit_card,0,6,56.4,0
84800.0,613,15.0,26800.0,36,17.96,OWN,small_business,1,4,45.6,0
97200.0,783,7.0,9700.0,60,13.93,RENT,small_business,0,9,16.5,0
76800.0,698,2.0,15100.0,36,15.37,MORTGAGE,other,0,13,30.8,0
40400.0,680,7.0,8000.0,36,16.35,OWN,home_improvement,0,12,25.3,0
58800.0,654,20.0,6500.0,36,14.57,RENT,credit_card,0,6,12.7,0
48500.0,590,20.0,9900.0,60,15.5,RENT,major_purchase,0,10,28.6,0
32600.0,744,7.0,5500.0,36,13.37,RENT,debt_consolidation,1,8,32.2,0
56700.0,630,15.0,6800.0,60,19.44,OWN,major_purchase,1,11,32.8,1
28800.0,629,2.0,14700.0,36,18.7,MORTGAGE,credit_card,0,8,61.1,0
83700.0,744,2.0,8500.0,36,10.99,RENT,debt_consolidation,0,11,13.3,0
39800.0,558,20.0,15600.0,60,18.63,RENT,debt_consolidation,0,7,42.0,1
53700.0,581,1.0,12700.0,36,18.57,OWN,other,0,8,31.3,0
55700.0,679,2.0,27600.0,36,14.58,MORTGAGE,home_improvement,0,4,51.3,0
43600.0,699,4.0,14200.0,60,18.63,MORTGAGE,debt_consolidation,0,11,51.9,0
63800.0,712,5.0,19100.0,36,14.29,MORTGAGE,debt_consolidation,1,8,48.1,0
39600.0,660,7.0,13400.0,60,18.13,MORTGAGE,credit_card,0,9,45.6,0
72600.0,844,3.0,12800.0,60,11.06,OWN,debt_consolidation,0,12,33.9,0
26800.0,665,15.0,19600.0,36,16.03,MORTGAGE,debt_consolidation,0,8,65.0,0
51900.0,665,15.0,15300.0,36,15.89,OWN,major_purchase,0,4,38.5,0
117300.0,628,4.0,12100.0,36,13.62,MORTGAGE,major_purchase,0,2,15.9,0
31300.0,688,4.0,12100.0,60,15.83,RENT,other,0,9,48.7,0
36100.0,720,7.0,14300.0,60,15.81,RENT,debt_consolidation,0,14,43.8,0
61800.0,758,7.0,7800.0,36,9.31,OWN,medical,0,6,19.2,0
53100.0,583,4.0,7700.0,36,13.22,RENT,debt_consolidation,0,9,23.6,1
57400.0,664,,22300.0,36,17.94,MORTGAGE,debt_consolidation,0,10,48.9,1
61100.0,709,3.0,27800.0,36,14.81,MORTGAGE,debt_consolidation,0,6,56.7,0
65200.0,718,2.0,6900.0,36,12.95,RENT,other,1,7,21.1,0
80800.0,680,4.0,7800.0,60,16.47,RENT,other,2,6,23.5,0
58900.0,715,7.0,19400.0,60,14.39,RENT,medical,0,4,39.1,0
44000.0,627,10.0,14300.0,60,17.79,RENT,debt_consolidation,0,7,34.4,0
66300.0,781,10.0,15300.0,36,12.61,MORTGAGE,medical,0,8,40.8,0
115300.0,745,3.0,17100.0,60,13.43,RENT,home_improvement,0,14,23.7,0
46200.0,593,10.0,9700.0,60,18.52,OWN,debt_consolidation,0,7,31.5,0
31600.0,610,0.0,12900.0,36,18.19,RENT,debt_consolidation,0,8,49.8,1
80700.0,612,5.0,12400.0,36,14.9,MORTGAGE,small_business,0,12,19.3,0
46400.0,724,10.0,7100.0,60,14.85,RENT,major_purchase,0,10,37.3,0
18400.0,596,7.0,12800.0,60,20.76,MORTGAGE,medical,0,9,65.0,0
71800.0,658,5.0,20300.0,36,14.39,RENT,credit_card,0,10,36.9,0
38500.0,710,7.0,9300.0,36,11.05,RENT,credit_card,0,12,27.7,0
47100.0,676,15.0,11800.0,36,15.39,MORTGAGE,small_business,0,9,42.9,0
56900.0,697,5.0,12100.0,60,12.26,OWN,major_purchase,0,9,26.3,0
53400.0,611,10.0,9500.0,60,17.62,RENT,debt_consolidation,0,10,29.9,0
67500.0,719,20.0,15300.0,36,13.16,RENT,small_business,0,6,21.0,0
40300.0,640,7.0,7800.0,36,17.27,MORTGAGE,debt_consolidation,1,13,32.7,0
61800.0,659,5.0,21300.0,60,18.05,OWN,credit_card,0,10,48.6,0
43600.0,695,0.0,15000.0,60,16.19,RENT,debt_consolidation,0,9,45.5,0
68400.0,687,3.0,6800.0,60,14.55,RENT,home_improvement,0,11,7.4,0
64700.0,682,5.0,25600.0,60,16.19,RENT,debt_consolidation,0,9,42.0,0
32200.0,631,10.0,11900.0,36,14.75,RENT,other,0,7,44.5,0
79900.0,661,4.0,7600.0,60,15.87,RENT,home_improvement,0,7,23.1,0
38500.0,680,20.0,19000.0,36,14.57,RENT,other,1,4,56.8,0
70500.0,591,2.0,14000.0,60,16.29,MORTGAGE,debt_consolidation,0,10,24.6,0
57800.0,650,10.0,4500.0,36,14.31,MORTGAGE,home_improvement,0,14,12.1,0
112100.0,705,4.0,8400.0,60,15.56,RENT,other,1,8,12.7,0
44300.0,597,5.0,12600.0,60,17.64,MORTGAGE,debt_consolidation,0,9,38.8,1
41900.0,755,10.0,3700.0,36,8.65,RENT,debt_consolidation,0,7,12.3,0
48600.0,763,3.0,11400.0,36,13.8,RENT,home_improvement,0,9,43.1,0
42800.0,599,,11800.0,36,16.58,RENT,credit_card,0,11,34.1,0
70300.0,768,5.0,6100.0,60,11.31,RENT,debt_consolidation,1,6,15.0,0
23700.0,671,5.0,12500.0,60,19.13,MORTGAGE,other,0,10,50.3,0
30500.0,707,10.0,11000.0,60,15.3,RENT,small_business,0,7,31.0,0
30300.0,648,20.0,6000.0,36,15.69,MORTGAGE,credit_card,0,14,38.2,0
75200.0,740,0.0,17300.0,36,16.87,MORTGAGE,debt_consolidation,3,5,44.9,1
105800.0,706,7.0,16600.0,36,14.37,MORTGAGE,debt_consolidation,1,9,27.0,0
46800.0,627,7.0,9500.0,36,14.89,MORTGAGE,debt_consolidation,0,9,27.7,0
45400.0,604,20.0,9900.0,36,16.72,RENT,credit_card,0,12,18.7,0
50600.0,585,20.0,15700.0,60,19.7,RENT,credit_card,0,8,36.5,1
82700.0,692,7.0,9900.0,36,13.54,RENT,debt_consolidation,0,6,11.8,0
32300.0,717,5.0,4200.0,60,15.74,RENT,other,0,15,19.1,0
54600.0,722,1.0,14000.0,36,15.34,MORTGAGE,credit_card,0,10,29.4,0
76000.0,672,4.0,7300.0,36,15.22,MORTGAGE,debt_consolidation,0,12,19.4,0
61400.0,605,5.0,9000.0,36,14.8,RENT,small_business,0,10,19.6,0
53400.0,636,10.0,22700.0,36,18.69,OWN,debt_consolidation,0,11,43.3,1
76900.0,755,7.0,10200.0,60,12.06,RENT,small_business,0,9,20.1,0
15000.0,648,7.0,10900.0,36,16.97,RENT,small_business,0,10,65.0,1
66500.0,689,4.0,14100.0,36,16.02,OWN,other,1,9,36.3,0
36500.0,610,10.0,14100.0,60,19.64,RENT,debt_consolidation,0,8,57.8,1
21500.0,702,1.0,6900.0,60,18.12,OWN,debt_consolidation,0,6,54.4,1
61700.0,650,1.0,10600.0,36,16.71,RENT,debt_consolidation,0,6,19.0,0
91000.0,748,1.0,11100.0,36,12.82,RENT,debt_consolidation,0,9,18.2,0
46100.0,730,15.0,12500.0,36,14.49,RENT,major_purchase,0,10,30.8,0
75300.0,648,0.0,12600.0,36,11.41,MORTGAGE,small_business,0,8,10.1,0
101300.0,672,10.0,39900.0,36,18.47,MORTGAGE,other,2,9,57.4,1
88600.0,644,2.0,6100.0,60,16.54,RENT,debt_consolidation,1,9,23.0,0
102500.0,588,4.0,17900.0,36,15.61,RENT,major_purchase,0,7,19.4,0
68500.0,624,15.0,19800.0,36,20.06,RENT,debt_consolidation,1,11,46.5,0
50700.0,693,5.0,14000.0,36,16.47,RENT,other,2,8,43.4,0
23800.0,701,2.0,7900.0,60,16.76,OWN,debt_consolidation,0,8,46.2,0
43900.0,690,3.0,25100.0,36,20.46,RENT,major_purchase,1,15,65.0,1
33500.0,660,15.0,3700.0,36,18.9,MORTGAGE,debt_consolidation,3,8,26.0,0
130200.0,741,,7800.0,36,13.48,RENT,debt_consolidation,1,8,21.9,0
45300.0,684,5.0,19700.0,36,15.51,RENT,small_business,0,13,54.0,0
51800.0,726,4.0,9100.0,36,12.85,MORTGAGE,medical,0,8,23.3,0
62800.0,565,3.0,24300.0,36,18.97,MORTGAGE,major_purchase,0,12,51.8,1
50000.0,425,2.0,5100.0,36,23.69,OWN,debt_consolidation,3,13,26.7,1
105100.0,698,7.0,6300.0,36,10.22,MORTGAGE,credit_card,0,8,11.2,0
37000.0,587,7.0,8400.0,36,15.19,RENT,debt_consolidation,1,4,27.1,1
53500.0,666,2.0,13500.0,60,17.64,RENT,major_purchase,0,5,44.8,0
35100.0,660,10.0,9800.0,36,14.76,MORTGAGE,debt_consolidation,0,11,31.7,0
27100.0,783,15.0,8600.0,60,15.47,RENT,other,2,9,33.9,0
37200.0,706,15.0,22300.0,36,19.52,MORTGAGE,home_improvement,1,6,65.0,1
48200.0,691,1.0,23300.0,60,20.85,MORTGAGE,home_improvement,0,9,59.6,1
40400.0,734,3.0,8900.0,36,14.87,MORTGAGE,major_purchase,2,8,23.2,0
35900.0,704,15.0,4700.0,36,14.67,MORTGAGE,home_improvement,1,10,30.9,0
26000.0,650,2.0,3700.0,60,18.91,MORTGAGE,debt_consolidation,1,9,29.0,0
47200.0,750,0.0,12300.0,60,15.77,RENT,debt_consolidation,0,5,39.0,0
24900.0,608,15.0,15200.0,60,23.73,MORTGAGE,debt_consolidation,2,10,65.0,1
69000.0,701,3.0,11300.0,60,14.63,RENT,credit_card,1,9,29.9,0
50900.0,579,4.0,10600.0,36,19.59,MORTGAGE,debt_consolidation,2,10,35.7,1
25400.0,693,4.0,7300.0,36,14.2,MORTGAGE,home_improvement,0,10,36.0,0
42700.0,693,10.0,15200.0,36,16.75,MORTGAGE,debt_consolidation,0,4,47.4,0
34900.0,789,3.0,25300.0,36,15.6,MORTGAGE,medical,1,10,65.0,0
56600.0,578,15.0,3600.0,60,17.34,MORTGAGE,small_business,0,10,5.9,0
89600.0,641,7.0,10500.0,36,15.39,RENT,medical,1,11,16.9,0
21100.0,733,5.0,6700.0,60,19.73,OWN,debt_consolidation,2,10,44.4,1
51600.0,702,3.0,5200.0,36,15.3,RENT,major_purchase,1,9,11.3,0
45600.0,692,2.0,6200.0,36,12.81,MORTGAGE,medical,0,11,19.7,0
66300.0,618,7.0,13200.0,36,17.93,MORTGAGE,debt_consolidation,0,11,28.6,0
54000.0,642,4.0,13400.0,36,14.22,MORTGAGE,other,0,14,26.3,0
34900.0,761,15.0,22700.0,60,17.52,MORTGAGE,debt_consolidation,0,6,65.0,1
42500.0,677,5.0,11000.0,60,16.57,MORTGAGE,debt_consolidation,0,7,26.7,0
34300.0,704,5.0,4500.0,36,12.35,RENT,credit_card,0,5,17.1,0
79600.0,673,4.0,9700.0,60,14.86,MORTGAGE,debt_consolidation,0,8,22.6,0
49500.0,603,10.0,5500.0,36,16.61,RENT,medical,1,8,17.3,0
115300.0,741,4.0,6000.0,60,14.15,MORTGAGE,debt_consolidation,0,6,15.3,0
47700.0,713,2.0,14600.0,36,13.84,RENT,credit_card,0,8,32.6,0
35600.0,830,15.0,12100.0,36,13.55,MORTGAGE,home_improvement,0,10,50.0,0
24800.0,614,7.0,14700.0,36,17.72,RENT,major_purchase,0,12,62.5,1
